operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB
write,0,1048576.0,19660.79999923706,32,32,9.83039999961853,"[8, 16]",16,2,2000.0,pfs,19660,sim,sim_16-node8,sim_out_16.bin,1.0,,943718.3999633789
write,0,1048576.0,19660.79999923706,32,32,9.83039999961853,"[8, 16]",16,2,2000.0,pfs,19660,sim,sim_17-node8,sim_out_17.bin,1.0,,943718.3999633789
write,0,1048576.0,19660.79999923706,32,32,9.83039999961853,"[8, 16]",16,2,2000.0,pfs,19660,sim,sim_18-node9,sim_out_18.bin,1.0,,943718.3999633789
write,0,1048576.0,19660.79999923706,32,32,9.83039999961853,"[8, 16]",16,2,2000.0,pfs,19660,sim,sim_19-node9,sim_out_19.bin,1.0,,943718.3999633789
write,0,1048576.0,19660.79999923706,32,32,9.83039999961853,"[8, 16]",16,2,2000.0,pfs,19660,sim,sim_20-node10,sim_out_20.bin,1.0,,943718.3999633789
write,0,1048576.0,19660.79999923706,32,32,9.83039999961853,"[8, 16]",16,2,2000.0,pfs,19660,sim,sim_21-node10,sim_out_21.bin,1.0,,943718.3999633789
write,0,1048576.0,19660.79999923706,32,32,9.83039999961853,"[8, 16]",16,2,2000.0,pfs,19660,sim,sim_22-node11,sim_out_22.bin,1.0,,943718.3999633789
write,0,1048576.0,19660.79999923706,32,32,9.83039999961853,"[8, 16]",16,2,2000.0,pfs,19660,sim,sim_23-node11,sim_out_23.bin,1.0,,943718.3999633789
write,0,1048576.0,19660.79999923706,32,32,9.83039999961853,"[8, 16]",16,2,2000.0,pfs,19660,sim,sim_24-node12,sim_out_24.bin,1.0,,943718.3999633789
write,0,1048576.0,19660.79999923706,32,32,9.83039999961853,"[8, 16]",16,2,2000.0,pfs,19660,sim,sim_25-node12,sim_out_25.bin,1.0,,943718.3999633789
write,0,1048576.0,19660.79999923706,32,32,9.83039999961853,"[8, 16]",16,2,2000.0,pfs,19660,sim,sim_26-node13,sim_out_26.bin,1.0,,943718.3999633789
write,0,1048576.0,19660.79999923706,32,32,9.83039999961853,"[8, 16]",16,2,2000.0,pfs,19660,sim,sim_27-node13,sim_out_27.bin,1.0,,943718.3999633789
write,0,1048576.0,19660.79999923706,32,32,9.83039999961853,"[8, 16]",16,2,2000.0,pfs,19660,sim,sim_28-node14,sim_out_28.bin,1.0,,943718.3999633789
write,0,1048576.0,19660.79999923706,32,32,9.83039999961853,"[8, 16]",16,2,2000.0,pfs,19660,sim,sim_29-node14,sim_out_29.bin,1.0,,943718.3999633789
write,0,1048576.0,19660.79999923706,32,32,9.83039999961853,"[8, 16]",16,2,2000.0,pfs,19660,sim,sim_30-node15,sim_out_30.bin,1.0,,943718.3999633789
write,0,1048576.0,19660.79999923706,32,32,9.83039999961853,"[8, 16]",16,2,2000.0,pfs,19660,sim,sim_31-node15,sim_out_31.bin,1.0,,943718.3999633789
none,0,4096.0,147455.99996566772,60,60,0,"[8, 16]",8,8,1.0,beegfs,60,stage_in-analysis,,"sim_out_0.bin,analysis_out_0.bin,sim_out_1.bin,analysis_out_1.bin,sim_out_2.bin,analysis_out_2.bin,sim_out_3.bin,analysis_out_3.bin,sim_out_4.bin,analysis_out_4.bin,sim_out_5.bin,analysis_out_5.bin,sim_out_6.bin,analysis_out_6.bin,sim_out_7.bin,analysis_out_7.bin,sim_out_8.bin,analysis_out_8.bin,sim_out_9.bin,analysis_out_9.bin,sim_out_10.bin,analysis_out_10.bin,sim_out_11.bin,analysis_out_11.bin,sim_out_12.bin,analysis_out_12.bin,sim_out_13.bin,analysis_out_13.bin,sim_out_14.bin,analysis_out_14.bin,sim_out_15.bin,analysis_out_15.bin,sim_out_16.bin,analysis_out_16.bin,sim_out_17.bin,analysis_out_17.bin,sim_out_18.bin,analysis_out_18.bin,sim_out_19.bin,analysis_out_19.bin,sim_out_20.bin,analysis_out_20.bin,sim_out_21.bin,analysis_out_21.bin,sim_out_22.bin,analysis_out_22.bin,sim_out_23.bin,analysis_out_23.bin,sim_out_24.bin,analysis_out_24.bin,sim_out_25.bin,analysis_out_25.bin,sim_out_26.bin,analysis_out_26.bin,sim_out_27.bin,analysis_out_27.bin,sim_out_28.bin,analysis_out_28.bin,sim_out_29.bin,analysis_out_29.bin",1.5,,0
none,0,4096.0,147455.99996566772,60,60,0,"[8, 16]",16,4,1.0,beegfs,60,stage_in-analysis,,"sim_out_0.bin,analysis_out_0.bin,sim_out_1.bin,analysis_out_1.bin,sim_out_2.bin,analysis_out_2.bin,sim_out_3.bin,analysis_out_3.bin,sim_out_4.bin,analysis_out_4.bin,sim_out_5.bin,analysis_out_5.bin,sim_out_6.bin,analysis_out_6.bin,sim_out_7.bin,analysis_out_7.bin,sim_out_8.bin,analysis_out_8.bin,sim_out_9.bin,analysis_out_9.bin,sim_out_10.bin,analysis_out_10.bin,sim_out_11.bin,analysis_out_11.bin,sim_out_12.bin,analysis_out_12.bin,sim_out_13.bin,analysis_out_13.bin,sim_out_14.bin,analysis_out_14.bin,sim_out_15.bin,analysis_out_15.bin,sim_out_16.bin,analysis_out_16.bin,sim_out_17.bin,analysis_out_17.bin,sim_out_18.bin,analysis_out_18.bin,sim_out_19.bin,analysis_out_19.bin,sim_out_20.bin,analysis_out_20.bin,sim_out_21.bin,analysis_out_21.bin,sim_out_22.bin,analysis_out_22.bin,sim_out_23.bin,analysis_out_23.bin,sim_out_24.bin,analysis_out_24.bin,sim_out_25.bin,analysis_out_25.bin,sim_out_26.bin,analysis_out_26.bin,sim_out_27.bin,analysis_out_27.bin,sim_out_28.bin,analysis_out_28.bin,sim_out_29.bin,analysis_out_29.bin",1.5,,0
none,0,4096.0,9830.399997711182,4,4,0,"[8, 16]",8,1,1.0,beegfs,4,stage_in-analysis,,"sim_out_30.bin,analysis_out_30.bin,sim_out_31.bin,analysis_out_31.bin",1.5,,0
none,0,4096.0,9830.399997711182,4,4,0,"[8, 16]",16,1,1.0,beegfs,4,stage_in-analysis,,"sim_out_30.bin,analysis_out_30.bin,sim_out_31.bin,analysis_out_31.bin",1.5,,0
cp,0,4096.0,147455.99996566772,60,60,,"[8, 16]",8,8,,beegfs-ssd,60,stage_in-analysis,,"sim_out_0.bin,analysis_out_0.bin,sim_out_1.bin,analysis_out_1.bin,sim_out_2.bin,analysis_out_2.bin,sim_out_3.bin,analysis_out_3.bin,sim_out_4.bin,analysis_out_4.bin,sim_out_5.bin,analysis_out_5.bin,sim_out_6.bin,analysis_out_6.bin,sim_out_7.bin,analysis_out_7.bin,sim_out_8.bin,analysis_out_8.bin,sim_out_9.bin,analysis_out_9.bin,sim_out_10.bin,analysis_out_10.bin,sim_out_11.bin,analysis_out_11.bin,sim_out_12.bin,analysis_out_12.bin,sim_out_13.bin,analysis_out_13.bin,sim_out_14.bin,analysis_out_14.bin,sim_out_15.bin,analysis_out_15.bin,sim_out_16.bin,analysis_out_16.bin,sim_out_17.bin,analysis_out_17.bin,sim_out_18.bin,analysis_out_18.bin,sim_out_19.bin,analysis_out_19.bin,sim_out_20.bin,analysis_out_20.bin,sim_out_21.bin,analysis_out_21.bin,sim_out_22.bin,analysis_out_22.bin,sim_out_23.bin,analysis_out_23.bin,sim_out_24.bin,analysis_out_24.bin,sim_out_25.bin,analysis_out_25.bin,sim_out_26.bin,analysis_out_26.bin,sim_out_27.bin,analysis_out_27.bin,sim_out_28.bin,analysis_out_28.bin,sim_out_29.bin,analysis_out_29.bin",1.5,sim,1258291.1997070312
cp,0,4096.0,147455.99996566772,60,60,,"[8, 16]",16,4,,beegfs-ssd,60,stage_in-analysis,,"sim_out_0.bin,analysis_out_0.bin,sim_out_1.bin,analysis_out_1.bin,sim_out_2.bin,analysis_out_2.bin,sim_out_3.bin,analysis_out_3.bin,sim_out_4.bin,analysis_out_4.bin,sim_out_5.bin,analysis_out_5.bin,sim_out_6.bin,analysis_out_6.bin,sim_out_7.bin,analysis_out_7.bin,sim_out_8.bin,analysis_out_8.bin,sim_out_9.bin,analysis_out_9.bin,sim_out_10.bin,analysis_out_10.bin,sim_out_11.bin,analysis_out_11.bin,sim_out_12.bin,analysis_out_12.bin,sim_out_13.bin,analysis_out_13.bin,sim_out_14.bin,analysis_out_14.bin,sim_out_15.bin,analysis_out_15.bin,sim_out_16.bin,analysis_out_16.bin,sim_out_17.bin,analysis_out_17.bin,sim_out_18.bin,analysis_out_18.bin,sim_out_19.bin,analysis_out_19.bin,sim_out_20.bin,analysis_out_20.bin,sim_out_21.bin,analysis_out_21.bin,sim_out_22.bin,analysis_out_22.bin,sim_out_23.bin,analysis_out_23.bin,sim_out_24.bin,analysis_out_24.bin,sim_out_25.bin,analysis_out_25.bin,sim_out_26.bin,analysis_out_26.bin,sim_out_27.bin,analysis_out_27.bin,sim_out_28.bin,analysis_out_28.bin,sim_out_29.bin,analysis_out_29.bin",1.5,sim,2516582.3994140625
cp,0,4096.0,9830.399997711182,4,4,,"[8, 16]",8,1,,beegfs-ssd,4,stage_in-analysis,,"sim_out_30.bin,analysis_out_30.bin,sim_out_31.bin,analysis_out_31.bin",1.5,sim,1258291.1997070312
cp,0,4096.0,9830.399997711182,4,4,,"[8, 16]",16,1,,beegfs-ssd,4,stage_in-analysis,,"sim_out_30.bin,analysis_out_30.bin,sim_out_31.bin,analysis_out_31.bin",1.5,sim,2516582.3994140625
cp,0,4096.0,147455.99996566772,60,60,,"[8, 16]",8,8,,beegfs-tmpfs,60,stage_in-analysis,,"sim_out_0.bin,analysis_out_0.bin,sim_out_1.bin,analysis_out_1.bin,sim_out_2.bin,analysis_out_2.bin,sim_out_3.bin,analysis_out_3.bin,sim_out_4.bin,analysis_out_4.bin,sim_out_5.bin,analysis_out_5.bin,sim_out_6.bin,analysis_out_6.bin,sim_out_7.bin,analysis_out_7.bin,sim_out_8.bin,analysis_out_8.bin,sim_out_9.bin,analysis_out_9.bin,sim_out_10.bin,analysis_out_10.bin,sim_out_11.bin,analysis_out_11.bin,sim_out_12.bin,analysis_out_12.bin,sim_out_13.bin,analysis_out_13.bin,sim_out_14.bin,analysis_out_14.bin,sim_out_15.bin,analysis_out_15.bin,sim_out_16.bin,analysis_out_16.bin,sim_out_17.bin,analysis_out_17.bin,sim_out_18.bin,analysis_out_18.bin,sim_out_19.bin,analysis_out_19.bin,sim_out_20.bin,analysis_out_20.bin,sim_out_21.bin,analysis_out_21.bin,sim_out_22.bin,analysis_out_22.bin,sim_out_23.bin,analysis_out_23.bin,sim_out_24.bin,analysis_out_24.bin,sim_out_25.bin,analysis_out_25.bin,sim_out_26.bin,analysis_out_26.bin,sim_out_27.bin,analysis_out_27.bin,sim_out_28.bin,analysis_out_28.bin,sim_out_29.bin,analysis_out_29.bin",1.5,sim,1258291.1997070312
cp,0,4096.0,147455.99996566772,60,60,,"[8, 16]",16,4,,beegfs-tmpfs,60,stage_in-analysis,,"sim_out_0.bin,analysis_out_0.bin,sim_out_1.bin,analysis_out_1.bin,sim_out_2.bin,analysis_out_2.bin,sim_out_3.bin,analysis_out_3.bin,sim_out_4.bin,analysis_out_4.bin,sim_out_5.bin,analysis_out_5.bin,sim_out_6.bin,analysis_out_6.bin,sim_out_7.bin,analysis_out_7.bin,sim_out_8.bin,analysis_out_8.bin,sim_out_9.bin,analysis_out_9.bin,sim_out_10.bin,analysis_out_10.bin,sim_out_11.bin,analysis_out_11.bin,sim_out_12.bin,analysis_out_12.bin,sim_out_13.bin,analysis_out_13.bin,sim_out_14.bin,analysis_out_14.bin,sim_out_15.bin,analysis_out_15.bin,sim_out_16.bin,analysis_out_16.bin,sim_out_17.bin,analysis_out_17.bin,sim_out_18.bin,analysis_out_18.bin,sim_out_19.bin,analysis_out_19.bin,sim_out_20.bin,analysis_out_20.bin,sim_out_21.bin,analysis_out_21.bin,sim_out_22.bin,analysis_out_22.bin,sim_out_23.bin,analysis_out_23.bin,sim_out_24.bin,analysis_out_24.bin,sim_out_25.bin,analysis_out_25.bin,sim_out_26.bin,analysis_out_26.bin,sim_out_27.bin,analysis_out_27.bin,sim_out_28.bin,analysis_out_28.bin,sim_out_29.bin,analysis_out_29.bin",1.5,sim,2516582.3994140625
cp,0,4096.0,9830.399997711182,4,4,,"[8, 16]",8,1,,beegfs-tmpfs,4,stage_in-analysis,,"sim_out_30.bin,analysis_out_30.bin,sim_out_31.bin,analysis_out_31.bin",1.5,sim,1258291.1997070312
cp,0,4096.0,9830.399997711182,4,4,,"[8, 16]",16,1,,beegfs-tmpfs,4,stage_in-analysis,,"sim_out_30.bin,analysis_out_30.bin,sim_out_31.bin,analysis_out_31.bin",1.5,sim,2516582.3994140625
scp,0,4096.0,147455.99996566772,60,60,,"[8, 16]",8,8,,ssd-ssd,60,stage_in-analysis,,"sim_out_0.bin,analysis_out_0.bin,sim_out_1.bin,analysis_out_1.bin,sim_out_2.bin,analysis_out_2.bin,sim_out_3.bin,analysis_out_3.bin,sim_out_4.bin,analysis_out_4.bin,sim_out_5.bin,analysis_out_5.bin,sim_out_6.bin,analysis_out_6.bin,sim_out_7.bin,analysis_out_7.bin,sim_out_8.bin,analysis_out_8.bin,sim_out_9.bin,analysis_out_9.bin,sim_out_10.bin,analysis_out_10.bin,sim_out_11.bin,analysis_out_11.bin,sim_out_12.bin,analysis_out_12.bin,sim_out_13.bin,analysis_out_13.bin,sim_out_14.bin,analysis_out_14.bin,sim_out_15.bin,analysis_out_15.bin,sim_out_16.bin,analysis_out_16.bin,sim_out_17.bin,analysis_out_17.bin,sim_out_18.bin,analysis_out_18.bin,sim_out_19.bin,analysis_out_19.bin,sim_out_20.bin,analysis_out_20.bin,sim_out_21.bin,analysis_out_21.bin,sim_out_22.bin,analysis_out_22.bin,sim_out_23.bin,analysis_out_23.bin,sim_out_24.bin,analysis_out_24.bin,sim_out_25.bin,analysis_out_25.bin,sim_out_26.bin,analysis_out_26.bin,sim_out_27.bin,analysis_out_27.bin,sim_out_28.bin,analysis_out_28.bin,sim_out_29.bin,analysis_out_29.bin",1.5,sim,1258291.1997070312
scp,0,4096.0,147455.99996566772,60,60,,"[8, 16]",16,4,,ssd-ssd,60,stage_in-analysis,,"sim_out_0.bin,analysis_out_0.bin,sim_out_1.bin,analysis_out_1.bin,sim_out_2.bin,analysis_out_2.bin,sim_out_3.bin,analysis_out_3.bin,sim_out_4.bin,analysis_out_4.bin,sim_out_5.bin,analysis_out_5.bin,sim_out_6.bin,analysis_out_6.bin,sim_out_7.bin,analysis_out_7.bin,sim_out_8.bin,analysis_out_8.bin,sim_out_9.bin,analysis_out_9.bin,sim_out_10.bin,analysis_out_10.bin,sim_out_11.bin,analysis_out_11.bin,sim_out_12.bin,analysis_out_12.bin,sim_out_13.bin,analysis_out_13.bin,sim_out_14.bin,analysis_out_14.bin,sim_out_15.bin,analysis_out_15.bin,sim_out_16.bin,analysis_out_16.bin,sim_out_17.bin,analysis_out_17.bin,sim_out_18.bin,analysis_out_18.bin,sim_out_19.bin,analysis_out_19.bin,sim_out_20.bin,analysis_out_20.bin,sim_out_21.bin,analysis_out_21.bin,sim_out_22.bin,analysis_out_22.bin,sim_out_23.bin,analysis_out_23.bin,sim_out_24.bin,analysis_out_24.bin,sim_out_25.bin,analysis_out_25.bin,sim_out_26.bin,analysis_out_26.bin,sim_out_27.bin,analysis_out_27.bin,sim_out_28.bin,analysis_out_28.bin,sim_out_29.bin,analysis_out_29.bin",1.5,sim,2516582.3994140625
scp,0,4096.0,9830.399997711182,4,4,,"[8, 16]",8,1,,ssd-ssd,4,stage_in-analysis,,"sim_out_30.bin,analysis_out_30.bin,sim_out_31.bin,analysis_out_31.bin",1.5,sim,1258291.1997070312
scp,0,4096.0,9830.399997711182,4,4,,"[8, 16]",16,1,,ssd-ssd,4,stage_in-analysis,,"sim_out_30.bin,analysis_out_30.bin,sim_out_31.bin,analysis_out_31.bin",1.5,sim,2516582.3994140625
scp,0,4096.0,147455.99996566772,60,60,,"[8, 16]",8,8,,tmpfs-tmpfs,60,stage_in-analysis,,"sim_out_0.bin,analysis_out_0.bin,sim_out_1.bin,analysis_out_1.bin,sim_out_2.bin,analysis_out_2.bin,sim_out_3.bin,analysis_out_3.bin,sim_out_4.bin,analysis_out_4.bin,sim_out_5.bin,analysis_out_5.bin,sim_out_6.bin,analysis_out_6.bin,sim_out_7.bin,analysis_out_7.bin,sim_out_8.bin,analysis_out_8.bin,sim_out_9.bin,analysis_out_9.bin,sim_out_10.bin,analysis_out_10.bin,sim_out_11.bin,analysis_out_11.bin,sim_out_12.bin,analysis_out_12.bin,sim_out_13.bin,analysis_out_13.bin,sim_out_14.bin,analysis_out_14.bin,sim_out_15.bin,analysis_out_15.bin,sim_out_16.bin,analysis_out_16.bin,sim_out_17.bin,analysis_out_17.bin,sim_out_18.bin,analysis_out_18.bin,sim_out_19.bin,analysis_out_19.bin,sim_out_20.bin,analysis_out_20.bin,sim_out_21.bin,analysis_out_21.bin,sim_out_22.bin,analysis_out_22.bin,sim_out_23.bin,analysis_out_23.bin,sim_out_24.bin,analysis_out_24.bin,sim_out_25.bin,analysis_out_25.bin,sim_out_26.bin,analysis_out_26.bin,sim_out_27.bin,analysis_out_27.bin,sim_out_28.bin,analysis_out_28.bin,sim_out_29.bin,analysis_out_29.bin",1.5,sim,1258291.1997070312
scp,0,4096.0,147455.99996566772,60,60,,"[8, 16]",16,4,,tmpfs-tmpfs,60,stage_in-analysis,,"sim_out_0.bin,analysis_out_0.bin,sim_out_1.bin,analysis_out_1.bin,sim_out_2.bin,analysis_out_2.bin,sim_out_3.bin,analysis_out_3.bin,sim_out_4.bin,analysis_out_4.bin,sim_out_5.bin,analysis_out_5.bin,sim_out_6.bin,analysis_out_6.bin,sim_out_7.bin,analysis_out_7.bin,sim_out_8.bin,analysis_out_8.bin,sim_out_9.bin,analysis_out_9.bin,sim_out_10.bin,analysis_out_10.bin,sim_out_11.bin,analysis_out_11.bin,sim_out_12.bin,analysis_out_12.bin,sim_out_13.bin,analysis_out_13.bin,sim_out_14.bin,analysis_out_14.bin,sim_out_15.bin,analysis_out_15.bin,sim_out_16.bin,analysis_out_16.bin,sim_out_17.bin,analysis_out_17.bin,sim_out_18.bin,analysis_out_18.bin,sim_out_19.bin,analysis_out_19.bin,sim_out_20.bin,analysis_out_20.bin,sim_out_21.bin,analysis_out_21.bin,sim_out_22.bin,analysis_out_22.bin,sim_out_23.bin,analysis_out_23.bin,sim_out_24.bin,analysis_out_24.bin,sim_out_25.bin,analysis_out_25.bin,sim_out_26.bin,analysis_out_26.bin,sim_out_27.bin,analysis_out_27.bin,sim_out_28.bin,analysis_out_28.bin,sim_out_29.bin,analysis_out_29.bin",1.5,sim,2516582.3994140625
scp,0,4096.0,9830.399997711182,4,4,,"[8, 16]",8,1,,tmpfs-tmpfs,4,stage_in-analysis,,"sim_out_30.bin,analysis_out_30.bin,sim_out_31.bin,analysis_out_31.bin",1.5,sim,1258291.1997070312
scp,0,4096.0,9830.399997711182,4,4,,"[8, 16]",16,1,,tmpfs-tmpfs,4,stage_in-analysis,,"sim_out_30.bin,analysis_out_30.bin,sim_out_31.bin,analysis_out_31.bin",1.5,sim,2516582.3994140625
cp,0,4096.0,147455.99996566772,60,60,,"[8, 16]",8,8,,ssd-beegfs,60,stage_in-analysis,,"sim_out_0.bin,analysis_out_0.bin,sim_out_1.bin,analysis_out_1.bin,sim_out_2.bin,analysis_out_2.bin,sim_out_3.bin,analysis_out_3.bin,sim_out_4.bin,analysis_out_4.bin,sim_out_5.bin,analysis_out_5.bin,sim_out_6.bin,analysis_out_6.bin,sim_out_7.bin,analysis_out_7.bin,sim_out_8.bin,analysis_out_8.bin,sim_out_9.bin,analysis_out_9.bin,sim_out_10.bin,analysis_out_10.bin,sim_out_11.bin,analysis_out_11.bin,sim_out_12.bin,analysis_out_12.bin,sim_out_13.bin,analysis_out_13.bin,sim_out_14.bin,analysis_out_14.bin,sim_out_15.bin,analysis_out_15.bin,sim_out_16.bin,analysis_out_16.bin,sim_out_17.bin,analysis_out_17.bin,sim_out_18.bin,analysis_out_18.bin,sim_out_19.bin,analysis_out_19.bin,sim_out_20.bin,analysis_out_20.bin,sim_out_21.bin,analysis_out_21.bin,sim_out_22.bin,analysis_out_22.bin,sim_out_23.bin,analysis_out_23.bin,sim_out_24.bin,analysis_out_24.bin,sim_out_25.bin,analysis_out_25.bin,sim_out_26.bin,analysis_out_26.bin,sim_out_27.bin,analysis_out_27.bin,sim_out_28.bin,analysis_out_28.bin,sim_out_29.bin,analysis_out_29.bin",1.5,sim,1258291.1997070312
cp,0,4096.0,147455.99996566772,60,60,,"[8, 16]",16,4,,ssd-beegfs,60,stage_in-analysis,,"sim_out_0.bin,analysis_out_0.bin,sim_out_1.bin,analysis_out_1.bin,sim_out_2.bin,analysis_out_2.bin,sim_out_3.bin,analysis_out_3.bin,sim_out_4.bin,analysis_out_4.bin,sim_out_5.bin,analysis_out_5.bin,sim_out_6.bin,analysis_out_6.bin,sim_out_7.bin,analysis_out_7.bin,sim_out_8.bin,analysis_out_8.bin,sim_out_9.bin,analysis_out_9.bin,sim_out_10.bin,analysis_out_10.bin,sim_out_11.bin,analysis_out_11.bin,sim_out_12.bin,analysis_out_12.bin,sim_out_13.bin,analysis_out_13.bin,sim_out_14.bin,analysis_out_14.bin,sim_out_15.bin,analysis_out_15.bin,sim_out_16.bin,analysis_out_16.bin,sim_out_17.bin,analysis_out_17.bin,sim_out_18.bin,analysis_out_18.bin,sim_out_19.bin,analysis_out_19.bin,sim_out_20.bin,analysis_out_20.bin,sim_out_21.bin,analysis_out_21.bin,sim_out_22.bin,analysis_out_22.bin,sim_out_23.bin,analysis_out_23.bin,sim_out_24.bin,analysis_out_24.bin,sim_out_25.bin,analysis_out_25.bin,sim_out_26.bin,analysis_out_26.bin,sim_out_27.bin,analysis_out_27.bin,sim_out_28.bin,analysis_out_28.bin,sim_out_29.bin,analysis_out_29.bin",1.5,sim,2516582.3994140625
cp,0,4096.0,9830.399997711182,4,4,,"[8, 16]",8,1,,ssd-beegfs,4,stage_in-analysis,,"sim_out_30.bin,analysis_out_30.bin,sim_out_31.bin,analysis_out_31.bin",1.5,sim,1258291.1997070312
cp,0,4096.0,9830.399997711182,4,4,,"[8, 16]",16,1,,ssd-beegfs,4,stage_in-analysis,,"sim_out_30.bin,analysis_out_30.bin,sim_out_31.bin,analysis_out_31.bin",1.5,sim,2516582.3994140625
cp,0,4096.0,147455.99996566772,60,60,,"[8, 16]",8,8,,tmpfs-beegfs,60,stage_in-analysis,,"sim_out_0.bin,analysis_out_0.bin,sim_out_1.bin,analysis_out_1.bin,sim_out_2.bin,analysis_out_2.bin,sim_out_3.bin,analysis_out_3.bin,sim_out_4.bin,analysis_out_4.bin,sim_out_5.bin,analysis_out_5.bin,sim_out_6.bin,analysis_out_6.bin,sim_out_7.bin,analysis_out_7.bin,sim_out_8.bin,analysis_out_8.bin,sim_out_9.bin,analysis_out_9.bin,sim_out_10.bin,analysis_out_10.bin,sim_out_11.bin,analysis_out_11.bin,sim_out_12.bin,analysis_out_12.bin,sim_out_13.bin,analysis_out_13.bin,sim_out_14.bin,analysis_out_14.bin,sim_out_15.bin,analysis_out_15.bin,sim_out_16.bin,analysis_out_16.bin,sim_out_17.bin,analysis_out_17.bin,sim_out_18.bin,analysis_out_18.bin,sim_out_19.bin,analysis_out_19.bin,sim_out_20.bin,analysis_out_20.bin,sim_out_21.bin,analysis_out_21.bin,sim_out_22.bin,analysis_out_22.bin,sim_out_23.bin,analysis_out_23.bin,sim_out_24.bin,analysis_out_24.bin,sim_out_25.bin,analysis_out_25.bin,sim_out_26.bin,analysis_out_26.bin,sim_out_27.bin,analysis_out_27.bin,sim_out_28.bin,analysis_out_28.bin,sim_out_29.bin,analysis_out_29.bin",1.5,sim,1258291.1997070312
cp,0,4096.0,147455.99996566772,60,60,,"[8, 16]",16,4,,tmpfs-beegfs,60,stage_in-analysis,,"sim_out_0.bin,analysis_out_0.bin,sim_out_1.bin,analysis_out_1.bin,sim_out_2.bin,analysis_out_2.bin,sim_out_3.bin,analysis_out_3.bin,sim_out_4.bin,analysis_out_4.bin,sim_out_5.bin,analysis_out_5.bin,sim_out_6.bin,analysis_out_6.bin,sim_out_7.bin,analysis_out_7.bin,sim_out_8.bin,analysis_out_8.bin,sim_out_9.bin,analysis_out_9.bin,sim_out_10.bin,analysis_out_10.bin,sim_out_11.bin,analysis_out_11.bin,sim_out_12.bin,analysis_out_12.bin,sim_out_13.bin,analysis_out_13.bin,sim_out_14.bin,analysis_out_14.bin,sim_out_15.bin,analysis_out_15.bin,sim_out_16.bin,analysis_out_16.bin,sim_out_17.bin,analysis_out_17.bin,sim_out_18.bin,analysis_out_18.bin,sim_out_19.bin,analysis_out_19.bin,sim_out_20.bin,analysis_out_20.bin,sim_out_21.bin,analysis_out_21.bin,sim_out_22.bin,analysis_out_22.bin,sim_out_23.bin,analysis_out_23.bin,sim_out_24.bin,analysis_out_24.bin,sim_out_25.bin,analysis_out_25.bin,sim_out_26.bin,analysis_out_26.bin,sim_out_27.bin,analysis_out_27.bin,sim_out_28.bin,analysis_out_28.bin,sim_out_29.bin,analysis_out_29.bin",1.5,sim,2516582.3994140625
cp,0,4096.0,9830.399997711182,4,4,,"[8, 16]",8,1,,tmpfs-beegfs,4,stage_in-analysis,,"sim_out_30.bin,analysis_out_30.bin,sim_out_31.bin,analysis_out_31.bin",1.5,sim,1258291.1997070312
cp,0,4096.0,9830.399997711182,4,4,,"[8, 16]",16,1,,tmpfs-beegfs,4,stage_in-analysis,,"sim_out_30.bin,analysis_out_30.bin,sim_out_31.bin,analysis_out_31.bin",1.5,sim,2516582.3994140625
none,0,4096.0,78643.19998168945,32,32,0,"[8, 16]",8,4,1.0,beegfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,0
none,0,4096.0,78643.19998168945,32,32,0,"[8, 16]",16,2,1.0,beegfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,0
